date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
3/31/2021,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,45414.00,6341143.78,1.88
3/31/2021,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,1304896.00,6345975.00,1.88
3/31/2021,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,56905.00,6125146.54,1.82
3/31/2021,IZRL,"HAMLET (ISRAEL-CANADA) LTD",HAML,6443858,318886.00,6109531.64,1.81
3/31/2021,IZRL,"SILICOM LTD",SILC,M84116108,137871.00,6120093.69,1.81
3/31/2021,IZRL,"BET SHEMESH ENGINES HOLDINGS",BSEN,6103936,278364.00,6050937.71,1.79
3/31/2021,IZRL,"PLASSON INDUSTRIES LTD",PLSN,6094728,120887.00,5889854.58,1.75
3/31/2021,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,78627.00,5882085.87,1.74
3/31/2021,IZRL,"KORNIT DIGITAL LTD",KRNT,M6372Q113,61070.00,5672181.60,1.68
3/31/2021,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,182947.00,5673186.47,1.68
3/31/2021,IZRL,"ARAD LTD",ARD,B0G7VP6,395760.00,5677870.02,1.68
3/31/2021,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,499844.00,5663232.52,1.68
3/31/2021,IZRL,"RADWARE LTD",RDWR,M81873107,218772.00,5607126.36,1.66
3/31/2021,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,775698.00,5546240.70,1.64
3/31/2021,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,4174208.00,5521806.67,1.64
3/31/2021,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,47974.00,5489664.82,1.63
3/31/2021,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,196917.00,5444755.05,1.61
3/31/2021,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,291870.00,5405432.40,1.60
3/31/2021,IZRL,"DARIOHEALTH CORP",DRIO,23725P209,271619.00,5337313.35,1.58
3/31/2021,IZRL,"KAMADA LTD",KMDA,B0L2CR5,866366.00,5260148.86,1.56
3/31/2021,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,670324.00,5262043.40,1.56
3/31/2021,IZRL,"MAGIC SOFTWARE ENTERPRISES",MGIC,6328074,331141.00,5197580.80,1.54
3/31/2021,IZRL,"POLYPID LTD",PYPD,M8001Q118,577747.00,5153503.24,1.53
3/31/2021,IZRL,"ITAMAR MEDICAL LTD",ITMR,B1VJHY5,6710537.00,5154754.75,1.53
3/31/2021,IZRL,"AUDIOCODES LTD",AUDC,M15342104,189795.00,5069424.45,1.50
3/31/2021,IZRL,"ENLIVEX THERAPEUTICS LTD",ENLV,M4130Y106,476414.00,5049988.40,1.50
3/31/2021,IZRL,"SOLAREDGE TECHNOLOGIES INC",SEDG,83417M104,18439.00,5000103.63,1.48
3/31/2021,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,1332925.00,5007585.71,1.48
3/31/2021,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,24713.00,4953967.98,1.47
3/31/2021,IZRL,"NICE LTD - SPON ADR",NICE,653656108,22504.00,4876166.72,1.45
3/31/2021,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,37011.00,4713350.85,1.40
3/31/2021,IZRL,"ROBOGROUP T.E.K LTD",ROBO,6302722,2674171.00,4652788.94,1.38
3/31/2021,IZRL,"AUGWIND ENERGY TECH STORAGE",BIMCM,B290CJ7,193616.00,4580257.07,1.36
3/31/2021,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,1161214.00,4308103.94,1.28
3/31/2021,IZRL,"EVOGENE LTD",EVGN,B289530,942956.00,4093846.90,1.21
3/31/2021,IZRL,"STRATASYS LTD",SSYS,M85548101,160045.00,4013928.60,1.19
3/31/2021,IZRL,"JFROG LTD",FROG,M6191J100,91060.00,3959288.80,1.17
3/31/2021,IZRL,"NANO DIMENSION LTD - ADR",NNDM,63008G203,463955.00,3874024.25,1.15
3/31/2021,IZRL,"NANO-X IMAGING LTD",NNOX,M70700105,94053.00,3647375.34,1.08
3/31/2021,IZRL,"COMPUGEN LTD",CGEN,M25722105,441217.00,3604742.89,1.07
3/31/2021,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,735809.00,3303782.41,0.98
3/31/2021,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,1474798.06,1474798.06,0.44
3/31/2021,IZRL,"ISRAELI SHEKEL",,ILS,125761.57,37706.79,0.01
3/31/2021,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,9778.00,36863.06,0.01
,,,,,,,
,,,,,,,
"The principal risks of investing in ARK ETFs include equity, market, management and non-diversification risks, as well as fluctuations in market value and net asset value ('NAV'). Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ETF before investing. This and other information are contained in each ETF's prospectus, which may be obtained by contacting the ETF's transfer agent The Bank of New York Mellon or by clicking here. Please read the prospectus carefully before you invest. The market price of ETF shares may differ significantly from their NAV during periods of market volatility. ETF shares may only be redeemed directly with the ETF at NAV by Authorized Participants, in very large creation units. Holdings are subject to change without notice and are not a recommendation to buy or sell any security. There can be no guarantee that an active trading market for ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Copyright 2021, ARK Investment Management LLC. All content is original and has been researched and produced by ARK Investment Management LLC unless otherwise stated. No part of this content may be reproduced in any form, or referred to in any other publication, without the express written permission of ARK Investment Management LLC. All statements made regarding companies, securities or other financial information on this site or any sites or articles relating to ARK Investment Management LLC are strictly beliefs and points of view held by ARK Investment Management and are subject to change without notice. Information contained herein has been obtained from sources believed to be reliable, but not guaranteed. This material has been distributed for informational purposes only and should not be considered as investment advice or a recommendation of any particular security, strategy or investment product.",,,,,,,
